title,description,keywords,semantic_density,emotion_score,entropy,cliche_score
내일도 맑음,흙수저 무스펙 주인공이 그려내는 7전8기 인생 리셋 스토리와 주변 가족들의 살맛나는 이야기를 그린 드라마,"전, 가족, 기, 주변, 인생, 스토리, 리셋, 살맛, 주인공, 스펙",0.9743529,0.0,0.1729125235749445,61.05
당신의 운명을 쓰고 있습니다,인간의 운명을 쓰는 ‘신’ 신호윤이 세기의 로맨스를 완성하기 위해 막장 드라마를 쓰는 ‘작가’ 고체경의 습작을 표절해 명부를 작성하면서 벌어지는 ‘운명 기록 판타지 로맨스’ 드라마,"운명, 로맨스, 드라마, 신호, 세기, 윤, 작성, 표절, 명부, 습작",0.8901216,0.1999999996,0.1729125235749445,61.0
꿈을 주다,어린 나이에 연예계에 데뷔하여 인기 스타가 된 주인공이 연예계의 어두운 그늘 속에서 비극적인 삶을 살게 되는 이야기,"연예, 속, 그늘, 데뷔, 주인공, 인기, 스타, 비극, 삶, 나이",0.8899335,0.1999999996,0.1729125235749445,60.99
다시 만난 세계 : 쩌미문,"어린 시절 만든 황당무계한 가상세계 ‘쩌미문’에 갇혀버린 24살 민쩌미가 12년 전으로 돌아가 12살 자신의 비밀 언니가 되어 꿈, 사랑, 우정에 관한 고민을 함께 해결해 가는 판타지 성장 스토리","세계, 해결, 쩌미문, 고민, 민쩌미, 우정, 사랑, 전, 자신, 꿈",0.889335,0.1999999996,0.1729125235749445,60.95
다시 만난 세계(드라마),"어린 시절 만든 황당무계한 가상세계 ‘쩌미문’에 갇혀버린 24살 민쩌미가 12년 전으로 돌아가 12살 자신의 비밀 언니가 되어 꿈, 사랑, 우정에 관한 고민을 함께 해결해 가는 판타지 성장 스토리","세계, 해결, 쩌미문, 고민, 민쩌미, 우정, 사랑, 전, 자신, 꿈",0.889335,0.1999999996,0.1729125235749445,60.95
귓속말(드라마),"법률회사 '태백'을 배경으로 적에서 동지로, 그리고 결국 연인으로 발전하는 두 남녀가, 인생과 목숨을 건 사랑을 통해 법비를 통쾌하게 응징하는 이야기","배경, 법, 사랑, 동지, 결국, 목숨, 연인, 인생, 발전, 남녀",0.88826054,0.1999999996,0.1729125235749445,60.89
브람스를 좋아하세요?,스물아홉 경계에 선 클래식 음악 학도들의 아슬아슬 흔들리는 꿈과 사랑에 관한 이야기,"학도, 음악, 꿈, 클래식, 사랑, 경계, 이야기",0.80550075,0.2857142851428571,0.3562071855243308,60.82
니급아적희환,"여주인공 민후이와 남주인공 신치는 우연한 계기로 사랑에 빠지지만, 오해로 인해 헤어진다. 몇 년 후, 민후이와 신치가 재회하면서 설렘은 사랑의 시작일 뿐이라는 것을 깨닫는다. 두 사람은 직장 생활과 삶에서 서로를 향한 복잡하면서도 애틋한 감정의 장면을 연출한다.","후, 사랑, 신, 민, 서로, 삶, 생활, 직장, 감정, 사람",0.88661176,0.1999999996,0.1729125235749445,60.79
강남 스캔들,"엄마의 수술비를 벌기 위해 철부지 재벌 상속남을 사랑하는 척했던 여자가 그 남자를 진짜로 사랑하게 되는 이야기로, 재벌의 민낯과 그들의 변화를 통해 사랑의 소중함을 알리는 좌충우돌 눈물 로맨스 드라마","사랑, 재벌, 좌충우돌, 상속, 변화, 남, 민낯, 이야기, 여자, 남자",0.8838125,0.1999999996,0.1729125235749445,60.62
고방부자상,엇갈린 세력의 남녀 주인공이 서로의 책략으로 겨루고 해치게 되지만 오히려 점점 사랑에 빠지는 무협 로맨스 드라마,"서로, 사랑, 책략, 주인공, 무협, 남녀, 로맨스, 세력, 드라마",0.8606871,0.2222222217777777,0.2270571177148983,60.6
석화지,"어사 ‘화흘정’이 직간한 죄로 화가는 재산을 몰수 당하고 온 가문이 유배를 당하게 되면서 하루아침에 무너진다. 집안의 모든 부녀자와 아이들이 궁지에 몰리자, 오랫동안 조용히 지내던 장녀 ‘화지’는 여러 사업 아이디어를 내며 가문을 일으키려고 노력한다. 어머니를 잃고 홀로 자란 능왕세자 ‘고안석’은 황제에게 이용만 당하다 ‘화지’를 운명처럼 만나게 되고, 두 사람은 힘든 인생길에서 서로 위로하고 도와주며 차츰 마음이 통하게 되는데...","화지, 가문, 간, 힘들, 죄, 사람, 화가, 운명, 재산, 몰수",0.7998308,0.3999999992,0.1729125235749445,60.58
상견니,어떠한 계기로 인해 1998년으로 가게 된 주인공에게 벌어지는 이야기를 그린 드라마,"계기, 주인공, 이야기, 드라마",0.8486617,0.0,0.6437928113922791,60.58
결혼의 풍경,"동명의 영화를 각색한 미니시리즈로 행복하고 완벽해 보이는 부부였지만, 이제는 이혼을 앞둔 부부를 통해 미국 커플의 사랑, 증오, 욕망, 일부일처제, 결혼, 이혼을 담아낸 드라마","이혼, 부부, 미니, 시리즈, 행복, 일부일처, 완벽, 증오, 욕망, 사랑",0.71504414,0.5999999988,0.1729125235749445,60.5
비가 내리면 주룩주룩,한 통의 실수 메일로 시작되는 비밀스러운 관계를 그린 러브 스토리 드라마,"비밀, 관계, 시작, 러브, 메일, 스토리, 실수, 드라마",0.83174586,0.2499999995,0.287585624326253,60.47
모범가족,파산과 이혼 위기에 놓인 평범한 가장 동하가 우연히 죽은 자의 돈을 발견하고 범죄 조직과 처절하게 얽히며 벌어지는 범죄 스릴러,"범죄, 가장, 동, 하, 조직, 돈, 발견, 위기, 처절, 이혼",0.8810523,0.1999999996,0.1729125235749445,60.46
마성의 기쁨,"'신데렐라 기억장애'를 앓는 남자와 누명을 쓰고 나락으로 떨어진 탑스타의 황당하지만 설레고, 낯설지만 아름다운 사랑 이야기를 그린 드라마","남자, 낯설, 누명, 스타, 나락, 탑, 사랑, 장애, 이야기, 기억",0.88014597,0.1999999996,0.1729125235749445,60.4
가시리잇고,"우륵, 왕산악과 함께 3대 음악 천재로 알려진, 과거에서 온 27세 천재 뮤지션 '박연'과 22세 버스킹 소녀 '민유정', 과거의 악사이자 현재의 인기 아이돌 24세 '이원', 과거 신녀이자 현재 엔터테인먼트 실장 23세 '도영' 등을 중심으로 20대 눈부신 청춘들의 사랑과 꿈을 담은 판타지 뮤직 로맨스","과거, 천재, 꿈, 사랑, 청춘, 눈부시, 대, 중심, 도, 판타지",0.87999713,0.1999999996,0.1729125235749445,60.39
백월범성,"인간 소녀, 백삭은 어릴 적부터 신선이 되는 길을 찾다, 극역의 요왕인 범월을 만나, 상고 시대의 신물인 무념석과 얽히게 된다. 두 사람은 사랑, 증오, 살의, 욕심, 선량함 - 5가지의 념을 모으기 위해, 영안성, 이인성, 정유산, 석성, 보리촌에서 온갖 시련을 겪는다. 악한 요괴를 물리치기 위해 힘을 합치고 서로를 이용하다가 서로 사랑하게 되고 애증 어린 관계 속에 성장하는데...","사랑, 어리, 신선, 길, 애증, 극, 역, 요, 왕, 범",0.8796884,0.1999999996,0.1729125235749445,60.37
손 the guest,"한국 사회 곳곳에서 기이한 힘에 의해 벌어지는 범죄에 맞선 영매와 사제, 형사의 이야기를 그린 드라마","힘, 사제, 범죄, 영매, 곳곳, 형사, 사회, 이야기, 한국, 드라마",0.878498,0.1999999996,0.1729125235749445,60.3
7인의 부활,"리셋된 복수의 판, 다시 태어난 7인의 처절하고 강렬한 공조","복수, 판, 인, 리셋, 공조",0.70607716,0.3999999992,0.529119710127072,60.3
나만이 없는 거리(드라마),현재와 과거를 넘나들면서 과거에 일어난 비극적 사건을 해결하려고 노력하는 사람들의 이야기를 다룬 추리 서스펜스 드라마,"과거, 이야기, 사람, 노력, 비극, 해결, 사건, 추리, 서스펜스, 드라마",0.8781316,0.1999999996,0.1729125235749445,60.28
사일런트(드라마),청력을 잃은 첫사랑과 재회하며 벌어지는 일을 그린 러브 스토리,"재회, 일, 첫사랑, 러브, 청력, 스토리",0.7546471,0.3333333326666666,0.4354249642966395,60.14
교양반아: 햇살은 내 곁에,"지엔빙은 업계에서 알려진 광고 디렉터이고, 셩양은 사회초년생이다. 두 사람은 한 레스토랑에서 우연히 만나 기묘하고 낭만적인 사랑과 성장의 길에 오른다. 지엔빙은 셩양과 함께하며, 삶과 사랑에 대한 믿음을 되찾는다. 풋풋하고 무모했던 청년이었던 셩양은 지엔빙의 지도와 격려하에 성장하여 두각을 드러낸다. 두 사람은 서로를 치유하고 함께 성장하며 점점 정이 든다. 그러나 현실의 장벽을 피할 수 없었는데...","성장, 셩, 사람, 사랑, 지엔, 정, 치유, 디렉터, 서로, 두각",0.87560755,0.1999999996,0.1729125235749445,60.13
위장자 : 감춰진 신분,"항일전쟁 시기, 진짜 신분을 감춘 채 국가 비밀첩보요원으로 활약하는 부호가문 명씨네 삼남매와 주변 인물들의 이야기를 담은 드라마","신분, 주변, 국가, 남매, 비밀, 명, 첩보, 가문, 요원, 부호",0.8738971,0.1999999996,0.1729125235749445,60.03
"우로보로스 ~이 사랑이야말로, 정의.","고아원 출신의 두 소년이 세상에서 가장 소중한 존재인 선생님이 살해되는 현장을 목격하게 된다. 15년 후, 이들은 형사와 조폭으로 서로 다른 삶을 살면서 복수를 위해 사건을 해결해가는 이야기","세상, 복수, 존재, 삶, 선생, 다르, 조폭, 살해, 현장, 형사",0.8735189,0.1999999996,0.1729125235749445,60.0
미래의 미래,MZ세대 공미래가 첫사랑의 환상에서 완전히 벗어난 후 진정한 자아를 찾아가는 청춘의 감정 성장기,"사랑, 자아, 환상, 후, 미래, 청춘, 공, 감정, 세대, 성장기",0.872954,0.1999999996,0.1729125235749445,59.97
닥터스(드라마),"과거의 상처를 딛고 의사가 된 두 남녀가 여러 인간 군상을 만나며 성장하고, 평생 단 한번뿐인 사랑을 시작하는 휴먼 메디컬 드라마","남녀, 시작, 인간, 사랑, 군상, 평생, 성장, 휴먼, 의사, 상처",0.8728098,0.1999999996,0.1729125235749445,59.96
6월의 타임머신,앞으로 일어날 소꿉친구의 죽음을 막기 위해 2명의 형제와 4명의 동료가 타임슬립을 반복하며 사건의 진상을 파헤치는 청춘 SF 미스터리 드라마,"형제, 진상, 동료, 사건, 타임슬립, 반복, 청춘, 죽음, 미스터리, 소꿉친구",0.8727674,0.1999999996,0.1729125235749445,59.96
달려라 장미,유복한 가정에서 살아온 주인공이 아버지의 죽음으로 모든 것을 잃고 생계형 똑순이로 새로 태어나는 이야기를 그린 드라마,"죽음, 생계, 아버지, 순이, 주인공, 이야기, 가정, 드라마",0.82297635,0.2499999995,0.287585624326253,59.94
The 8 Show,8명의 인물이 8층으로 나뉜 비밀스런 공간에 갇혀 ‘시간이 쌓이면 돈을 버는’ 달콤하지만 위험한 쇼에 참가하면서 벌어지는 이야기,"공간, 위험, 시간, 돈, 비밀, 쇼, 층, 참가, 인물, 이야기",0.8721756,0.1999999996,0.1729125235749445,59.92
나의 신부 군,일 외에는 관심이 없는 잘나가는 커리어 우먼 주인공이 가사를 압도적으로 잘하는 후배를 신부로 맞게 되며 벌어지는 코미디 드라마,"커리어, 후배, 우먼, 압도, 주인공, 가사, 신부, 없, 코미디, 관심",0.9553836,0.0,0.1729125235749445,59.92
사랑 없는 연인들,2024년 도쿄를 무대로 저마다 사연 있는 연애관과 가족의 문제를 안고 있는 30대 남녀 7명이 새롭게 그려가는 사랑 이야기,"연애, 문제, 관, 가족, 사연, 남녀, 무대, 사랑, 도쿄, 이야기",0.8719582,0.1999999996,0.1729125235749445,59.91
디 엠파이어: 법의 제국,"법으로 쌓은 철옹성 안에서 지켜졌던 욕망과 위선의 삶, 그들의 비밀에 대한 폭로이자 가진 자들의 추락 스캔들","욕망, 비밀, 위선, 삶, 안, 폭로, 철옹성, 추락, 법, 스캔들",0.78835636,0.3999999992,0.1729125235749445,59.9
아름다운 당신(MBC),인생의 고비마다 겪게 되는 가족 간의 갈등을 통해 더욱 단단해진 가족의 모습과 결혼과 이혼을 통해 만나게 되는 삶에 대한 성찰과 인생의 진정한 사랑을 찾아가는 험난하고도 달콤한 여정을 그린 드라마,"인생, 가족, 성찰, 삶, 이혼, 결혼, 갈등, 모습, 사랑, 여정",0.871406,0.1999999996,0.1729125235749445,59.88
반올림(드라마),"문제아들만 모아놓은 특별반에 어처구니없는 실수로 배정 받은 서준영이 반 친구들과 겪는 우정과 사랑, 성장통을 그린 드라마","반, 사랑, 우정, 어처구니없, 친구, 실수, 영, 서, 배정, 성장",0.87133855,0.1999999996,0.1729125235749445,59.87
내 마음의 꽃비,"전쟁의 참화 속 다른 사람의 삶을 통째로 빼앗은 여자와 그로 인해 완전히 다른 삶을 살아가게 된 자식 세대의 꿈과 사랑, 그리고 용서와 화해에 관한 이야기","삶, 사랑, 사람, 꿈, 세대, 자식, 통째, 여자, 용서, 속",0.8706943,0.1999999996,0.1729125235749445,59.84
마녀(드라마),자신을 좋아하는 남자들이 다치거나 죽게 되면서 마녀라 불리며 마을에서 쫓겨난 한 여자와 그런 그녀를 죽음의 법칙으로부터 구해주려는 한 남자의 목숨을 건 미스터리 로맨스,"남자, 마을, 법칙, 죽음, 여자, 목숨, 마녀, 미스터리, 로맨스, 자신",0.8706039,0.1999999996,0.1729125235749445,59.83
"민중의 적 ~이 세상, 이상하지 않습니까!?~",남편과 아이들과 함께 평범한 생활을 보내고 있던 주인공이 우연한 계기로 많은 돈을 벌기 위해 시의원 선거에 출마하여 행복한 사회를 만들기 위해 분투하는 모습을 그린 드라마,"주인공, 사회, 우연, 행복, 계기, 출마, 많, 선거, 돈, 의원",0.8704562,0.1999999996,0.1729125235749445,59.82
미스티(드라마),"살인사건의 용의자로 지목된 대한민국 최고의 앵커. 그녀의 변호인이 된 남편. 그들이 믿었던 사랑, 그 민낯을 보여주는 격정 미스테리 멜로","민낯, 지목, 대한민국, 사랑, 남편, 최고, 앵커, 변호인, 용의자, 격정",0.8694917,0.1999999996,0.1729125235749445,59.76
블랙의 신부,사랑이 아닌 조건을 거래하는 상류층 결혼정보회사에서 펼쳐지는 복수와 욕망의 스캔들을 그린 넷플릭스 시리즈,"상류, 욕망, 결혼, 복수, 정보, 회사, 스캔들, 거래, 넷플릭스, 조건",0.7854382,0.3999999992,0.1729125235749445,59.72
9 보더,"19세, 29세, 39세의 세 자매가 인생의 고비와 과제 앞에서 삶의 길을 모색하는 휴먼 러브스토리 드라마","과제, 휴먼, 앞, 모색, 삶, 길, 러브, 고비, 스토리, 인생",0.95172006,0.0,0.1729125235749445,59.7
사랑이라 말해요,"복수에 호기롭게 뛰어든 여자 ‘우주’와 복수의 대상이 된 남자 ‘동진’, 만나지 말았어야 할 두 남녀의 감성 로맨스","복수, 동진, 남자, 대상, 우주, 남녀, 여자, 감성, 호기, 로맨스",0.86838496,0.1999999996,0.1729125235749445,59.7
멜로무비,사랑도 하고 싶고 꿈도 이루고 싶은 애매한 청춘들이 서로를 발견하고 영감이 되어주며 각자의 트라우마를 이겨내는 영화같은 시간을 그린다.,"트라우마, 서로, 각자, 발견, 영감, 청춘, 같, 꿈, 사랑",0.8453409,0.2222222217777777,0.2270571177148983,59.68
아름다운 나의 신부,"세상에 오직 하나뿐인, 사랑하는 신부를 되찾기 위해 자신을 극한까지 몰아붙이는 한 남자의 처절한 순애보를 그린 이야기","자신, 남자, 극한, 신부, 처절, 사랑, 순애보, 세상, 이야기",0.8435991,0.2222222217777777,0.2270571177148983,59.58
